unique_post_id,content,is_starter,A3_stress,A3_anxiety,A3_depression
413964760,"خدایااااااااا
من نمیدونم چی بگم
که دردت عمیق تر نشه
با گوشت و استخون درکت کردم",False,1,1,1
339479631,دیگه بعد از انجامش اشعه تو بدن نیس؟,False,2,3,1
thread_16685553_starter,"رفتم آبگرم یه هفته پیش
الان نگا میکنم قارچ واژینال گرفتم بعد یکم کرم زدم به دستم بزنم واژن
دستمو یه نقدار داخلتر که بردم احساس کردم یه مقدار ملتهبه و شاید یه تیکه گوشت میخوره دست، قسمت بالای داخل واژن
الان استرس گرفتم",True,6,6,1
thread_8352350_starter,"خاهش میکنم نترکونین مسخره بازی هم نکنین
امکان داره حین رابطه واژن یارحم زخم شه ولی خون نیاد
ب سزارین ربط داره؟",True,4,5,1
351398194,چه باتربیته هزار الله اکبر 😐,False,1,1,1
thread_17396111_starter,"دیابت بارداری دارم
۳ هفته دیگ هم ازمایش گلوکز
خیلی خیلی دارم اذیت میشم 😭
لب ب هیچی نمی‌زنم ، دلم داره ضعف می‌کنه
علاقه هم همیشه به شیرینی داشتم
۲ ماهه تقریبا رژیمم فقط چند وقتی صبح ها عسل مثلا طبیعی  می‌خوردم که قندمو برد بالا لعنتی و قطعش کردم
خیلی روزهای سختیه دلم شیرینی میخواد 😭
یه خرما 😭",True,7,4,3
347940985,اسی جان تو رو خدا بگو برای جوسهای چرکی یا همون عفونی چی خوبه 😭😭😭,False,5,5,2
411902504,"ببین برو یه درخواست طلاق بده یکی برات تنظیم کنه
یا خودت از نت بگیر
نمیخواد اجراییش کنیا
به روش که اوردی اونا نشونش بده
بگو کارت برام خیلی سنگین بود و با اینکه عاشقتم نمیتونم دیگه باهات بمونم",False,1,1,1
413568233,افرین. حرف حف. ربطی به خواهر نداره,False,1,1,1
thread_13385517_starter,بدجور زمین گیرم کرده نه میتونم کاری کنم نه هیچی دچتا بچه کوچول موچولم دارم افتادم گوشه خونه,True,6,2,5
404797947,"عزیزم با اجازه یه سر به تاپیکات زدم .شماهم مثل من خیلی زود بچه دار شدین این احساساتت بخاطر اینه .منم همش میگفتم خودم بچم منو چه به بچه داری چرا خدا داد و ...اما وقتی بیاد خودش عزیز میشه .قرار نیست جیزی از عشق شما و شوهرت کم بشه تازه خوشبحتیتون چند برابر میشه .فکر میکنم از لحاظ مالی هم مشکل زیادی نخورین .سخت نگیر میگذره یکم که بزرگ شد میفهمی خوب کردی زود اوردی .الان همین دختر من که خداخواسته بود ۱۰ سالشه .همه افتخارمه
پشیمونم که روزی راجبش فکر بد میکردم و فقط به خودم استرس میدادم و اوقاتم رو تلخ میکردم",False,5,4,3
413322883,"بستگی به اخلاق خودت و رسم خانواده تون داره
در مجموع استقلال خودتو حفظ کنی بهتره
مگر که بخای ازدواج مجدد کنی و توی شهر و محله تون تنها زندگی کردن برای خانم مجرد رو خوب ندونن",False,1,1,1
413414618,"چرا دو تا دارم
روم نمیشد زنگ بزنم گفتم شاید مزاحم بشم
یه بار که سرباز بودم با شماره اونجا زنگ زدم که نفهمه منم
دیدم خاموشه",False,2,2,1
413958022,"@niniyar
❌❌❌
این کاربر مرد که با دخترای ایتجا رل زده ❌❌❌❌",False,1,1,1
thread_10920848_starter,مادر شوهرم ده سال پیش ی تشک بهمون داد ک اصلا استفاده نکردیم حالا پارسال برای اولین بار ازش استفاده کردم برای همین تصمیم گرفتم کلا بازش کنم بشورمش ک توش ی تیکه کاغذ و ی آهن کوچیک مثل نقاب پیدا کردم بنظرتون دعاس؟؟ ترسیدم دیگه نگشتم همینجوری تشک و بردم پرتش دادم اما کاغذ و نقاب و نگه داشتم,True,6,7,1
400424798,"دستگاههای سونوگرافی مطب متخصص های زنان گاهی قدیمی هستن و خودشونم طبیعتا درحد سونوگرافیست تحربه ندارن.
فقط سونوگرافی مطب پریناتولوژی ها قابل اعتماده چون ی بخش عمده کارشون سونوهای غربالگری و سونوهای تخصصی جنینه.
کلا شما همه چیت طبیعیه نگران نباش.ایشالا ۱۰ روز دیگه میری صدای قلب شو میشنوی.",False,1,1,1
413939174,"ظاهرت  چطوری  هست ؟
خوشکلی؟
اون  چی؟",False,1,1,1
332259134,همع مثل شما مومن نیستن که روزه بگیرن,False,1,1,1
413945455,ب ولله ادم سراغ دارم تو خانوادشون ک ۴۰ میلیارد فقط ماشینشه,False,1,1,1
413964125,"چرا به کار نیاد اتفاقا خوبه
من از اینا که لگن و سبد میرن داخل هم خریدم جا کمتر میگیره خوبه",False,1,1,1
395000084,شما انجام دادی؟,False,1,1,1
325425896,تاعید اب نمیشه لنظرت؟,False,1,1,1
404877938,"حتما
هر وقت نی نی دار شدی بیا بگو خیلی خوشحال میشم منم میگم بهت توم واسم دعا کن",False,1,1,1
400976772,من اش دادم شیش ماه پیش بقران همینجوری دور هم باشیم با خاله هام مادرم فهمید باردارم گفت خدا بلخره جواب نذر هاتو داد حالا من ناخواسته بادارشدم و هیچ مشکلی نداشتم اینکه مادرمه اینجور میگه,False,3,2,1
404463628,"خودت داری میگی باحجابش خودت بودی به نظرم مرد متاهل درست نیس تنهایی رفت و آمد کنه بالاخره پیش میاد دورهمی بعدی هم مختلط باشه و خودش تنها بره ..شما هم ک بری کدورت پیش میاد پس بهش بگو مجردی با دوستاش رفت و آمد نکنه اگر هم دوست نداره تورو ببره متقابلا توام دوست نداشته باش تنها بره
همون بیخیال دوستاش بشه بهتره",False,1,1,1
381038864,ای وای آره دیدی چه الکی به همه کاربرا پرید و توهین کرد من انقدر واسش ناراحت شدم ولی یه جوری بهم پرید خودم موندم اصلا,False,4,3,2
404783182,موقع مهریه گرفتن میشه قانون طرف مردها رو میگیره.زنی که از شوهرش کتک میخوره مهریه رو میبخشه تا بتونه جدا بشه,False,1,1,1
413940956,بنظرم باهاش همکاری کن بعدشم واقعا تلویزیون چی داره که آدم بخواد اینهمه خرج کنه,False,1,1,1
399385189,۷تا۱۰ساعت بقیش دانشگام,False,1,1,1
327747307,رفتم الان مرخصم کردن به بدبختی همراه نداشتم همسرمم راه نمیدادن خیلی درد کشیدم تنهایی🥺گریه میکردم مرخصم کنید خودم امضا میدم,False,8,4,5
306782582,خیلی زوده واسه تشکیل قلب،نگران نباش ایشالله که این بار بری قلبش می زنه,False,1,1,1
thread_16110875_starter,"من یه هفته پیش کورتاژ کردم
از همون اول هیچ استراحتی نداشتم
مامانمم همراهم نبود تو بیمارستان یا بعدش
دو روز بعد شوهرم بخاطر اینکه خونه مرتب نیست باهام دعوا راه مینداخت‌
دیشب مهمون داشتم اینقدر کل دیروز کار کردم که شبش دیگه با زور مسکن یه مقدار درد کمرم آروم گرفت
امروز صبح بیدار شدم دیدم کل بدنم شکسته از درد
همه ظرفای آشپژخونه کثیف شده
کارای بچه و پوشک عوض کردنش و گاهی بلند کردنشم‌ با منه‌ در حالیکه بعد کورتاژ نباید چیز سنگین بلند کنم
صبح به شوهرم گفتم خیلی درد دارم اصلا توجهی نکرد فقط گفت لباسمو اتو کنی من میرم خونه بابام و برمی‌گردم
حالم داره از خودم و از همه بهم میخوره",True,9,5,8
349281513,پسر اخه چشم زدن داره,False,1,1,1
341383559,طلاق و بی آبرویی؟ متوجه نمیشم علت طلاقش چیه؟,False,1,1,1
390655435,"آهان من اینو نمیدونستم. خداروشکر برای من همون دفعه اول کفایت کرد.
مازندران هستم.
حدود یه ربع الی ۲۰ دقیقه طول کشید.",False,1,1,1
thread_11806754_کوالاءخسته_1402/05/25 02:04,اره خب اما میخام ببینم کسی مورد اینطور بوده که بدونه ریشه ارثی هست یا نه🥲,False,3,5,1
411966058,"مادرشوهر تو ۵ سالگی مادرو پدرشو از دست داد
پسر خالم با دپتا بچه کوچیک جوون مرگ شد
خالم در حالی دختر اخریشو تنها گذاشت به خاطر سرطان که دختر خالم فقط ۲۰ سالش بود
دخترخالم تنها فرزندشو تو ۱۶ سالگی از دست داد و دیگه بچه دار نشد
و ........
هزاران هزار تجربه ی دیگه
داغ سختی خوردی  قلبت پر از رنج و درده  امیدوارم مامانت دلتو اروم کنه غم مادر دیر هضمه ولی تو باید ادامه بدی به خاطر خودت",False,1,1,1
413920366,"بادی اسپلشش ب نسبت قیمتش واقعا بوش خوبه
سبزشو داشتم
موندگاریشم اگ زیاد بزنی از نزدیک بوش میاد و رو تاپت بوش میمونه",False,1,1,1
347085078,خب سوال تقریبا مردونه است,False,1,1,1
370923206,با شوهرم مشکل دارم,False,4,2,2
289916700,چند هفته بعد از واکسن هجده ماهگیش از شیر گرفتم اونم یهویی چون اصلا بچه ای نیست که بشه کم کم از سرش انداخت هم غذا خوردنش بهتر شد هم خودم راحت شدم بزرگ که میشن آدم دست درد و گردن درد میگیره موقع شیر دادن,False,2,1,1
337558735,بچه تکون میخوره؟؟؟,False,2,3,1
400530861,خدا رفتگان شماروهم بیامرزه🥀♥️,False,1,1,1
405745942,"اوووووه چه خبره چقدر شلوغش کردی تا رحم اجاره هم رفتی تو بیشتر به روان درمانی نیاز داری تا درمان جسمی
اولا منم تنگی مجرا داشتم ، برای من رو با عمل تنگی رو برداشتن ولی اگر تنگی مجرات شدید نباشه چند بار میل میزنن حل میشه دیگه برنمیگرده
دوما هیدرونفرو بخاطر همین تنگی مجرا به وجود اومده تنگی رفع بشه کلیه هم برمیگرده به حالت اولیه ش
سوما خودت داری میگی عملکرد کلیه هات اوکیه دیگه چی از جون کلیه ت میخوای ؟
بعد همه اینا دقیقا چه ربطی به رحم داره که نیاز باشه بری رحم اجاره ای ؟😫
واقعا سایت شده پر از عقل بچه ، کامنت ها رو نگاه آخه از خود تاپیک سم تر 🤢
برو متخصص مجاری ادراری معاینه میکنه تنگی مجرا تعیین تکلیف میشه که باید عمل کنی یا توی مطب با میل حلش میکنه
مسأله ای نیست که پشت گوش بندازی و ولش کنی ولی این همه هیاهو و عزاداری و ناراحتی هم نیاز نداره اگر تهرانی بگو بهت دو تا دکتر اورولوژی خانم خوب معرفی کنم",False,2,1,1
406649796,بالای پنج مثبته واسه هفته دوم. درست گفته دکتر ادامه بده داروهات رو تا ازمایش مجدد بدی.,False,1,1,1
396453994,احتمالا تو هم ذاتت هم صورتت خوشگله خوشگلیارو میبینی,False,1,1,1
thread_11467811_fandogh_3_1402/04/12 16:30,"میفهمم باید سخت باشه ولی فردا روز دامادش کردی، سرکار رفت و نرسید بهتون سر بزنه چی؟ اون موقعم قراره مریض بشین؟!؟ رحم کنین به خودتون
من تنها کسی که ازم دوره مادرمه💔.... دو و نیم ساله ندارمش.... شاید باور نکنین ولی چیزایی که مامانم دوس داشتو وقتی میخورم بغضم میگیره😔",False,4,1,7
thread_15842338_starter,"سه قلو باردارم چند روزه پهلوم و گاها شکمم درد میگیره هفته ۱۲ ام
یبوست دارم امروز توی مدفوع خون دیدم خیلی ترسیدم نمیدونم چیکار کنم...",True,8,9,1
378229233,یه راه حل بهت میدم برای من ک جواب دادمن قرص روباخوذم همه جامیبردم دلم ب این خوش بودک باهامه هروقت استرس بگیرم میخورم چون میدونستم باهام هیچوقت استرس نمی‌گرفتم,False,6,7,1
273009572,خدا حاجتتو بده به صلاح خودش، خیلی‌ نگران بودم,False,4,5,1
413939329,"ببین عزیزم از نظر نی نی سایتی ها زیر ۵۰۰ میلیون درماه کمه کنسل کن . برا دو نفر خوبه خبب مگه درامد میانگین جامعه چقده؟
البته اگ خودت پولداری ن",False,1,1,1
413813065,اگ زنشون زشت باشه چی؟؟؟؟,False,1,1,1
403475369,من پسراولم200بودم چطوری بهت گفته پایینی,False,1,1,1
thread_16671494_starter,ببینم تلوزیون رو کجا گذاشتین منم بزارم موندم کجا بزارم جلو پرده جلو دیواااار کجا ؟,True,1,1,1
406337968,من هشت هفته میرسیدم بدون قلب با درد زیاد سقط میشد خودش.وای چه دردی داشت.درداش یادم نمیره.دوتا دوتا شیاف میذاشتم,False,6,3,3
362085127,مرسی اتفاقا می‌خوام مادر برم,False,1,1,1
thread_17430283_starter,بچهایی ک ای وی اف کردین روز ۱۲ انتقال میشه به ازمایش اعتماد کرد؟,True,2,3,1
413988471,دو تا جیز متفاوته,False,1,1,1
407060872,بعد دهانه رحم در عرض یکساعت میتونه به هشت نه سانت برسه الان تنها چیزی که هست هفته چهلم که خیلی ریسکه مدفوع کردن بچه هست.میدونی چرا خرص میخورم چون خودم به یه نفر دیگه با این شرایط گفتم برو خطرناکه نرفت و الان یه بچه مشکل دار داره.,False,5,6,1
thread_18138461_starter,"با یه پسری اشنا شدمم تایپمه تقریباً خوشم میاد ازش
چون ی اکیپ ۶ نفره شدیممم پسرا ۳ نفری میرن بیرون ما ۳ نفری
ولییی من سال دوازدهمم و نمیگم زیاد ولی کم و بیش درس میخونم و حوصله بیرون و باشگاه و این چیزا رو نداارممم
تو فاز لباس خریدن و.. هم این چن وقته اصن نیسم
دوس دارم بعد امتحانا وارد رابطه بشم نه الان
امروز مامانم و مجبور کردم بهم پول بده برم باشگاه ثبت نام کنم
میترسم دوباره مقایسه کردن و ... هام شروع شهه
تا حالا دیت نرفتم باهاش
ولیییی بنظرتون چیکار کنممم؟!؟!!
خواهش میکنم فک کنین راهنمایی کنین🩷",True,4,5,2
413972660,من لیمو ترش بو میکردم  و آب میخوردم و سیب زیاد میخوردم,False,1,1,1
413561979,"من واژینیسموس داشتم
برای همین اقدام برای ivf کرده بودم
همسرم هم اسپرمش کم تحرک بود
ببخشید یکبار فقط رابطه داشتیم اونم 6 فروردین
من هیچ امیدی نداشتم به باردار شدن طبیعی برا همین کنجکاو نبودم تا دیروز که دیدم یک هفته پریودم عقب افتاده بی بی چک زدم مثبت شد بلافاصله بتا دادم
تنها رابطه موفق زندگیم همون یه بار بوده که منجر به بارداری شد اونم که استرس خارج رحمی دیوونه ام کرده",False,9,9,1
363377994,"واسه من ان تی عددش آزمایشش سونوگرافیش اوکی بود
ولی غربالگری دوم ریسک نشون داد مجبور شدم آمینوسنتز انجام بدم برای اطمینان",False,3,3,1
400965676,شما سرکلاژ کردی ؟ درد پریود نداشتین,False,2,3,1
293691572,من خودم مجبور باشم جایی غیر از خونم برم حمام حتما و حتما پلاستیک با خودم می برم زیر وسایلم میزاره  حتی حوله و لباسم و تو پلاستیک میزارم,False,4,6,1
340327635,غذای خودتو بهش بده بلکه گول بخوره😑,False,1,1,1
thread_16198400_starter,5 هفتمه چکار کنم راهکاری دارید نمیشه غذا خورد اینقد سخته 🥲🥲🥲,True,6,3,3
413808025,"اگه ادم بدی باشه به مرور که جنگ و دعوا کنید حق طلاقتم میتونی بگیری اصلا جالب نیست هنوز ار راه نرسیده اسم حق طلاق اوردی
خیلی از خانمای اینجا با بحشش مهریه حق طلاق گرفتن تو هم نهایت همینگارو کن",False,1,1,1
399742360,درد داری ؟,False,1,1,1
301337358,لعنت به ذهن منحرف من ازبس دوپهلو مینویسن مخ نمونده برامون🙄😅,False,1,1,1
344987304,"منظورت از ساکشن چیه؟
جنین کاشتی",False,1,1,1
400522403,آره منم قدامیه به خاطر همونه قبلی خلفی بود زود متوجه شدم,False,1,1,1
thread_16416779_starter,مثلا مانتو ابی سبز زرد و.... همرنگ خودشون ساق دست بزنم یا سفید یا مشکی.  حجابم برام مهمه,True,1,1,1
388236794,عزیزم اون دکتر الکی که دکتر نشده درس خونده والبته تجربه زیاد داره وقتی تشخیص داده که مشکلی پیش نمیاد دیگه چرا اینقدر به خودت استرس میدی؟؟,False,1,1,1
411343200,"همون موقع که سرت درد میکنه فشارت و میگیری؟
مامانم میگرن داشت فشارش هم بالا میرفت
میگرن دردش خیلی زیاده و باید چشماشون و ببندن با چشم بند و برن ی جا تاریک و ساکت بخوابند تا اروم بشه
از دکترت نپرسیدی؟",False,1,1,1
334741798,"یه خانومی اینجا عضون کاربر قدیمی هم هستن
میگن چه دلیلی داره بچه اتاق جدا داشته باشه
سه چهارتا هم بچه داره
اتاق جدا برای بچه ها اصلا نیاز نیست حتی اگر خونم ده خوابه باشه",False,1,1,1
412017527,"همونطور که ماهواره دیدن ربطی به مسلمون بودن نداره
اینکه یه آدم نماز نخونه یا روزه نگیره هم دلیل بر این نیست که آدم بدی باشه، اون صرفا مربوط به اعمالی هست که بین خودش هست و خدای خودش
چون برات مهمه باهاش صحبت کن، ولی اگه نخواست قبول کنه اون دیگه به خودش ربط داره نه به تو، اعمال هرکسی که بین خودش و خدای خودشه صرفا به خودش مربوطه
قبول نکرد با هم بحث نکنید که رو اعصاب هم نباشید، تو کار خودتو بکن اونم کار خودشو",False,1,1,1
314310961,"مگه قورمه سبزی جا بیفته
تا یکماه باید اذیت بشه به نظرت ارزشش رو داره",False,1,1,1
349342500,اینا ضرر ندارن تو بارداری؟دندون شما مواقع عادی هم درد میکنه؟مال من زمان غذا خوردن درد داره,False,3,4,1
412065108,"تو اطراف یا فامیلتون اینجور زوج با اختلاف سنی ندارین؟
الان چطوریه زندگیشون؟",False,1,1,1
thread_9080191_girizli_1401/05/03 09:56,اينا ذاتي هست ياد گرفتي نيست,False,1,1,1
thread_15490586_starter,"من تازه رفتم توی شش حرکتاش و دیگه کامل حس میکنم 😍😍 تنها چیزی که خیلی اذیتم می‌کنه ترش کردن معده ست و کمی دندون درد
شما چی علائمتون چیه نی نی جنسیتش چیه
اسم انتخاب کردین ؟؟",True,3,2,1
304902732,این هزینه رو از کجا میدونید؟امروز یکی رفته بود می‌گفت حدود ۱۸میلیون شده,False,2,2,1
343078619,چیزی ک ذهنی ب وجود میاد داورها موقع کنترل و سرکوب میکنن فقد خودت میتونی کمک کنی ب خودت بگرد ریشه مشکلتو با کمک تراپیست پیدا کن,False,1,1,1
412737875,اصلا ترس نداره نگران نباش,False,1,1,1
407090853,"اگه به بعدش فکر کنی دست خودته
فکر کنی بعدا حوصله داری؟ وقت داری؟
خواسته و هدف دیگه ای نداری که فعلا باید بهش برسی؟
اون وقت هدف دار تصمیم میگیری",False,1,1,1
377295256,همونجا باید میگفتی یکی میخواد ادای تو رو در بیاره خدا زده تو داری ادای منو درمیاری هاهاهاها ببین دنیا چی شده,False,1,1,1
thread_15575708_starter,من کلا تو مجازی یا به دوستی آشنایی از خوشی هام گفتم همون روز دعوا شده یا اون چیزه بهم خورده قرار  یبار تاپیک زدم چقد آرامش دارم عصرش دعوامون شد الکی الکی من موهامو کوتاه کردم با ابرو هام 😂😂 بعد قرار بود. بریم مسافرت اینجا گفتم اول خطر ماشین خراب شد نتونستیم بریم چون شب خطر داشت بعدش قرار بود صبح بریم دیس صفحه ماشین شکست 😂😂 این چند وقته کلا یا همسرم الکی الکی بحث میکردم که الان رفتم قرص آرامبخش خریدم 😂😂,True,6,5,2
320187542,نه دیگه کم کم خوب میشه,False,1,1,1
413046230,خب مثلا اینو بزنی چه فرقی با معمولیا داره!,False,1,1,1
thread_12296938_starter,سلام. دیروز سونو ۱۸ هفته دادم. غربالگری اولم خوب بود ولی دیروز گفت یه کیست کوچیک طرف چپ مغز جنین هست و همچنین کلیه هاش یکم متورمه به اندازه ۴/۵ میلی. خیلی ترسیدم. تو نت سرچ کردم نوشته بود ممکنه علائم سندروم داون باشه. دکترم نامه داد برم پیش یه دکتر دیگه که اون تشخیص بده.اون دکتره هم خیلی شلوغ بود چند وقت دیگه نوبت داد بهم. دارم از استرس میمیرم. من بچمو میخوام. دوست ندارم مشکلی داشته باشه😔😢,True,10,10,4
314915388,جمع نبندید مردان حالا هرکی شوهرش بد میگن مال همه بد این همه مرد باشعور پس نفهمیدم به پستت خورده تو,False,2,1,1
thread_9730976_starter,"سلام من 6روز از دوره پریودم گذشته بود پام بشدت درد میکرد..علایم حاملگی داشتم مشتاق و ذوق زده بودیم
کیسه آب گرم برای مفصل پام گذاشته بودم.گفتم رو شکمم بزارم رحمم گرم بشه
نیم ساعت بعد پریود شدم.اختمال بارداری درست بود درد مفصلی رفع شد.لخته خون دفع کردم...
بمیرم برای چشای ذوق زده همسرم😞😞😞😞😞
خیلی ناراحتم.خیلی",True,7,4,9
413534723,استارتر منم مثل شمام خیلی میترسم از بیهوشی ولی عاشق عمل بینی هستم 😪,False,4,7,1
380873897,آب دریا میخوام 😭😭😭,False,2,1,2
thread_6421102_yalda2021_1400/02/16 04:17,حال نباید اینجوری میگفتن ولی واقعا سیسمونی رو پدر و مادر میدن .. من که تا حالا اینجوری دیدم و شنیدم و غیر از این ندیدم,False,1,1,1
331250233,نمیدونم حتی گفتم آزمایشات قبل بارداری رو دادم گفت یاسه اصلا نگا نکرد,False,2,2,1
413364600,"دست روم بلند کرد و به شدت دروغگو همه حرفاش دروغه
تو زندگی فقط جنس مخالف میخاسته تمام مهر و محبتش برا مادرشه
به شدت غیر قابل اعتماد یعنی جرئت نمیکنی درد و دل کنی باهاش
بعدم بعداز یک هفته بهم پیام داد اونم طلبکارانه
نمیتونیم حرف بزنیم چون آدم زود جوشیه زود عصبی میشه داد میکنه",False,7,5,3
thread_15761768_starter,"لعنتی دمی گوجه درست کردن شفت شد اهههههه چندروز برنج و‌خریده اصن یاد نمیگیرم با خام و‌نپخته و‌سفت یا شفت
ایندفعه دیگ دعوامون میشه
من‌روزم براشوهرم تنها درست کردم",True,6,4,2
thread_11293496_امیدوار۴۰۱_1402/03/20 15:49,"من ۳۶ هفته و‌۴ روز کیسه ابم ترکید .تا دیروزش اصلا هیچ درد و‌هیچ‌مشکلی نداشتم.
البته بچمم مشکلی نداشت حتی دستگاهم نرفت.
اما چون هر شب پیاده روی داشتم یادم میاد بچه رو فشارشو پایین حس میکردم",False,1,1,1
298303722,اونا لابد وحشی بازی درآوردن وگرنه بچه تو رحمه نه واژن,False,1,1,1
403113606,عزیزم اون برا بارداری قبلی هست,False,1,1,1
thread_17644969_starter,خانما من امروز خیلی عصبی شدم الکی الکی اینجوری شد کلی حیغ های هیستیریک و عصبی زدم گریه های شدید کردم جوری ک هنوز داره  دست هام میلرزه و گلوم میسوزه میترسم نی نی ام چیزیش شده باشه ب نظرتون تاثیر داره؟  چیکار کنم اروم بشم,True,9,8,5
409973689,از طرفی جاریم هم در تکاپوی بارداری هست و بزودی باردار میشه بچه اول ، مطمئنم با عزت و احترام براش سیسمونی میارن ، مهمانی میدن ، البته ما اصلا رسم مهمانی سیسمونی نداریم و خودم نمیدم,False,3,2,3
406665493,"چندتا بخیه خوردی؟
برمیگرده نگران نباش",False,1,1,1
299808556,آره همه همین و میگن میگن بعداً پشیمون میشی این بدتر بهم استرس میده,False,6,4,2
413162468,"اره تنها کاری که میتونم کنم همینه
بخاطر کتک زدناش ازش شکایت کردم فعلا 🤕",False,6,4,3
256740788,"اگه مثل من تهوع شدید داشته باشی اینجوری میشی
گاهی اوقات انقدر دلم ی چیزی رو میخواد اما از شدت تهوع نمیتونم سمتش برم😭
اما خداروشکر الان خیلی خیلی بهترم",False,4,2,2
403181895,واقعااا؟؟ ترس از مرگ و افسردگی داری برو فورا متخصص اعصاب و روان قرص میده اوکی میشی . منم سه سال تجربی  پشت بودم,False,1,1,1
thread_16339612_starter,"عروسی بود یه عاااالمه مهمون از شهرستان اومد مهمونها هم مهمونهای خانواده شوهرم‌بودن و چهار پنج روز موندن و منم که باردارم .روزه بعدی که مهمونها رفتن یه نصفه روز کامل درد ‌کشیدم و فقط خوابیده بودم دیروز رفتم دکتر صدای قلبه جنین خیلی پایین شنیده شدو دکتر گفت اون دردها انقباضات رحمی بوده و شدیدا خطرناکه و باید خیلی استراحت کنی. واسم سونو نوشته .
کسی بوده اینجور شده باشه؟خوب میشم که بچه بره بالاتر؟واقعا خیلی اذیتم وحس میکنم بچه خیلی خیلی پایینه .همش خوابیدم پامیشم برم دسشویی حتی درده زیره شکمم شروع میشه .دکترم گفته فعلا فقط استراحت",True,8,8,3
320382438,من بعد انومالی,False,1,1,1
389033418,"نه من یه مشکل قضایی دارم که بشدت درگیرشم بخاطر همین بشدت استرس دارم و پرولاکتینم الان حدود ۹ ماهه بالاست و با داروها نمیاد پایین
و گر نه تا یک هفته پیش میخواستم باردار بشم ولی الان پشیمونم و می‌خوام طلاق بگیرم
خدا نکنه باردار باشم",False,9,8,4
380370189,"ان شالله عزیزم🌹
من فعلا دوتا سرهمی- با کلاه- دستکش و پاپوش- دو سه تا بادی زیردکمه و شلوار... با چندتا پوشک و شیشه شیر و شیر خشک- وشیر دوش و دستمال مرطوب- نمیدونم لباس شاید کم باشه...",False,2,2,1
thread_13084962_اقاقیا13_1402/12/02 02:33,"خیلی عجله نکن.. منم علائم حاملگی خاصی نداشتم. فقط درد رحم بود و...
از هفته بیست و یک خیلی کم کم حرکتش حس کردم. نگران هم نباش اون جاش امنه.",False,1,1,1
411582935,برای منم دعا کنید بهش برسم😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,False,3,2,5
403549406,دیگ عزیزم.میخوای چکار کنی؟   خودتو عذاب نده ..سعی کن بهداشت جنسی رو رعایت کنی ...میگیری ک چی میگم ....خدا کمکت کنه و دوم ب یه مشاور خانواده رجوع کن .,False,1,1,1
413898382,"ببین من نه تو این زمینه تخصص دارم نه چیزی
ولی اگه میخوای قهر و این کارا کنی و واقعا
رو مخته ازش جدا شو
یا کنار بیا همین
چون بعد ازدواج سختت میشه",False,1,1,1
403463015,با مشورت پزشکت با هواپیما برو,False,1,1,1
377395824,خیلی استرس به خودت وارد نکن ، اونم حالش خوبه ❤️,False,1,1,1
407161922,عدد الان مهم نیست . باید ۴۸ ساعت بعد حداقل دوبرابر شده باشه,False,1,1,1
353286397,منم دوتا طبیعی پشت هم داشتم ولی بد نشده اصلا,False,1,1,1
413970577,"خوبه ؟چند نفره؟
برای جهازه ال جی بهتره یا دوو",False,1,1,1
412917318,اگه دچار بی اختیاری نزار جای سرد بشینه حتی روی مبل یا فرش هم یه پتو کوچیک بنداز حتما بعد دستشویی خشک کن شلوار گرم کن,False,1,1,1
thread_18082186_starter,"سه هفته بود عقد کرده بودیم اونم با کلی عشق و پیگیری از سمت خودش ازدواجمونم سنتی نبود ،
سه هفته بعد عقد هرروز خونمون بود یروز تو بایگانی تلگرامش دیدم نامزدم به یکی دیگه زده بود
عشقم ترخدا ببخشید ک نمیتونم اینروزا زیاد بهت برسم تو ک میدونی سرم شلوغه
تو که میدونی بخاطر شغلم روم حساسن
ترخدا جواب بده
ترخدا ناراحت نباش😔💔
یادم دوشب قبلش ولنتاین بود پیش هم بودیم...
به نظرتون یعنی رابطش قدیمی بوده با اون طرف؟اینکه گفته نمیتونم زیاد بهت برسم یعنی چی؟؟
بعد یعنی طرف بهش نزدیک بوده ک راجب شغل و اینک سرش شلوغه و اینا میدونسته درسته؟؟
نگید چقدر ذهنت درگیر مونده چرا تو ذهنت ولش نمیکنی،دست خود ادم نیست درگیر میشه",True,8,8,7
393533686,ایودی یک درصد خطا داره من جز اون یک درصد بودم البته انتی بیوتیک‌میخوردم همون ماه نمیدونم ربطی ب اون داشت یا ن,False,2,2,1
thread_12780066_starter,دو‌روز اول پریودی خیلی درد دارم 🤕🤧,True,3,1,1
400358122,حالا چرا فک میکنی براش مهمه پشت لبتو برداشتی یا نه,False,1,1,1
thread_17611819_starter,"بچه ها من ۵ ماهمه
خواهرشوهرم طبقه بالای ما هستش و ۲تا بچه داره که فوق العاده اذیت میکنن و سر صدا دارن
از اول بارداری بارها گفتیم یواش برید بیاین من از صدای شما ظهرا که خوابم میپرم و واقعا میترسم ولی خوب ک نشد بدترم میکنن🫠و منم هر روز با ترس خیلی بدی از خواب میپرم ، دیگه واقعا نگرانم نی نیم شدم اتفاقی براش نمیوفته؟",True,7,8,2
310040992,"عزیزم حتما برو ،  خیلی خطرناک هست ، چهل هفته دیگه بارداری کامل هست
منم چهل هفته درد نداشتم با آمپول فشار دنیا اومد",False,1,1,1
