unique_post_id,content,is_starter,sampling_band,stress_proxy,claude_stress,claude_anxiety,claude_depression
300695023,"بهش بگو برا خودت نظر نده استاد
در حق بچه بزرگ اجحاف میشه
نه شیر کامل میخوره، نه میتونی بغلش کنی، نه حوصله ش را داری و...
حداقل سه سال باید بگذره تا بدنت آماده بشه",False,low,0.04000000000000001,,,
thread_12901912_starter,بچه ها من ۳۰ ابان سقط کردم بعدش پریود شدم ک شدید بود بعد ی هفته قطع شد ولی باعرض معذرت هرووقت میخایم باهمسرم باشیم هنوز قبل رابطه ها ترشحات خونی میاد دیگه نمیذاره 😔رفتم دکتر دوفاستون داد کلا لکه بینیم قطع شد گف ماه بعد خوب میشی ولی این ماهم الان نزدیک سه روز بود قطع شده بود ولی وقتی میخایم بهم نزدیک بشم باز خون ولکه میاد برم دکتر بازم دارو میده نمیخام بادارو قطع بشه میخام مرمال قطع بشخ اخه چرااینجوری شدم یکیتون بگه شوهرمم دیگه کلافه شده الان بعد ده روز مثلا اومد بغلم کنه ولی بازاونطوری شد اونم عین بچه  ها قهر کرد رف تو پذیرایی خابید اعصابم خیلی خرده,True,mid,4.220000000000001,,,
397127491,"نه اینکه فقط برا رابطه مهربون میشن عزیزم ذات مرد اینه س  ک  س اولویت اولشه یعنی بقا و شادی و نشاط خودشو در این میبینه
اگر این نباشه مردا حتی زندگی رو هم دوست ندارن تنها دلخوشی اونا همینه",False,mid,3.1799999999999997,,,
332136501,شما از روی چی میگین ؟,False,mid,0.42,,,
404054515,منم این اتفاق برام افتاد اونم نه یک بار 2بار ، بدترین چیز استرس هست ، اگه استرست زیاد باشه خیلی بده ، همون روند طبیعی خودتو طی کن و اینقدر تو سایت ها در مورد این موضوع نچرخ و استرس به خودت راه نده ، بزار هفته ششم برو سونو بده,False,high,14.18,,,
413962171,"من تو نهایی عملکردم خوب بود
یازدهم چهار تا ۲۰ داشتم چهار تا ۱۹.۷۵ ، دوتا ۱۹.۵
دوازدهم بخاطر کنکور نمره های ۰.۵ نمره اینا کمتر شد
تنها کاری که باید بکنی اینه که اگه یازدهمی در طول سال (تا عید مثلا) همون تست و آزمون واسه کنکور رو کار کنی
بعدش هرچی واسه نهایی دستت اوند بخون
کتابو حفظ کن بعد برو هرچی نمونه سوال و کتاب تشریحی وقت کردی حل کن
من یازدهم چهارتا آزمون تشریحی هم شرکت کردم",False,high,5.760000000000001,,,
376617772,این دیگه چه اسکولی بوده بهونه ازین ضایه تر پیدا نکرده برا جدا شدن,False,mid,4.5,,,
thread_9052887_سوریجوننننننننننننن_1401/04/29 21:42,پس اصلا نگران نباش، مبارک باشه، خیلی ها هماتوم دارن. تو سونو نوشته هماتوم؟؟؟ دکتر گفت اسمش ترسناکه اما غالب اوقات نگرانی ها بی مورده,False,high,6.68,,,
307266085,من یه بالش ام میزارم وصط پاهام موقع خواب قبل بارداری حتمن باید روی شکم مبخابیدم الان بالش میزارم که نیوفتم رو شکم بعد اینجوری آدم خیلی راحته,False,mid,0.76,,,
353251966,تیرویید هم یکم بالاست,False,low,0.0,,,
379750781,خیلی درد داشتین من میترسم,False,mid,4.5,,,
359181579,برا همین تا الان صبر کردم😞 ب اندازه کافی حرص خوردم گریه کزدم,False,high,6.42,,,
thread_12582499_starter,شبتون بخیر تاپیکای قبلم هست چه فاجعه ای شده بودم از حال بد و اشفتگی حالا تصمیم گرفتم چند روز خونه ی بابام بمونم از وقتی اومدم قلبم ارومه دیگه هیچ استرسی ندارم با اینکه خجالت میکشم ولی چون به مامانم  گفتم من جدیدا ترسو شدم گفت بیام کنارت بخوابم اومده اینجا دراز کشیده احساس میکنم الان همون ادم گذشته هستم که هیچ استرسی نداشت و اروم بود الان حق میدم به بقیه که منو درکم نکنن اونا دراین سطح آروم هستن و از اون حال من خیلی فاصله دارن این حرفارو برای شوهرم تعریف کردم ناراحت شد گفت تو داری میگی پیش من حالت خوب نیست,True,high,9.479999999999999,,,
322787184,سلام  ،ما خودمون محصولات موستلا مستقیم وارد میکنیم و اصله و مشتری ها همه راضین، www.babyma.ir,False,mid,0.42,,,
400899197,"بخدا بچه ی مریض زیاده
دوفردا توی مدرسه یا بیرون با یکی دعواش میشه صداش میزنن عنیا",False,mid,0.5,,,
360818818,"دقیقا چیکار کنم
رابطه داشته باشم که اینجوری نداشته باشم که حس بدی میگیرم
خودمم نمیدونم چیکار کنم
الان این لکه ها فقط ذهنمو درگیر کرده",False,mid,0.5,,,
406823436,"هفته پیش سونو دادم گفت ساک تشکیل شده و خیلی ریزه و چون خونریزی مثل پریود داشتم گفت ممکنه دفع بشه بدون هیچ دردی چون کوچیکه
امروز رفتم سونو گفتن چیزی توی رحم نیست😔",False,high,7.0,,,
413931517,"منم خدمتکار رو دیدم واقعا قشنگ بود
یک مکان ساکت
هیچ راهی به بالا نیست
هیچ کجا
هیچ راهی به بالا نیست درباره حمله کوسه هاست یکم ترسناکه دوست نداری نبین
هیچ کجا واقعا خیلی داستان جذابی داره درباره یه دختره که تو اقیانوس سرگردان میشه تنهای تنها بعدشم که بچش تو اقیانوس به دنیا میاد و چالش های دیگه
یک مکان ساکت هم درباره حمله موجودات فرازمینی هست",False,high,8.6,,,
thread_14673424_starter,"خانوما باردارم ۳ماهمه رفتم دکترم فشارم رو گرفت ۱۴بود با اینکه اصلا نمک و چربی و شیرینی نمیخورم رعایت میکنم،اما سابقه فشار داشتم از قبل و منشا عصبی استرسی داره
قرص فشار نوشته روزی دوتا متیل دوپا و اسپرین
امشب یدونه خوردم یک ساعت گذشته حالم یه جوریه
سردرد وضعف و احساس سرما دارم میترسم یچیزی بگین اروم شم
دستگاه فشارم کنارمه اما میترسم فشارم رو بگیرم بالاتر باشه دارم میمیرم از فکر و خیال😭😭🤰🏼",True,high,12.86,,,
356956394,من جمعه سقط کردم از ۵ شنبه شب دردم گرفت تو ظهر جمعه ساعت ۲ دیگه تموم شد ولی هنوزم که امروز سه شنبه هست یه لخته های دارم دفع میکنم,False,high,6.0,,,
413949124,"نه پس
درست دیدی",False,low,-0.08,,,
404985437,کسی تجربه ای داره ؟,False,mid,0.5,,,
258371649,"منم سر بارداری قبلیم از روز اول تا اخر تخمدان سمت چپم درد میکرد تا روز اخر لک بینی داشتم و شیاف استفاده میکردم
طبیعیه نگران نباش",False,high,8.92,,,
366868189,"سلامت باشی گلم
ان شاالله اگر خدا صلاح بدونه میده باور میکنی پسر من ناخواسته است بعد ۹ سال حامله شدم همسرم گفت سقط من زدم زیر گریه خودشم سری پشیمون شد بغلم کرد بوسیدم گفت اینم پسرت مگه پسر نمی خواستی همون شد پسر وقتی خدا بخواد میده من میگفتم یه پسر بیاریم همسرم میگفت نه دیگه بچه نمی خوایم منم دیگه بیخیال شده بودم که یهو خدا داد
رابطه اشون خوبه خدا رو شکر گاهی جرو بحثم دارن باهمدیگه",False,high,8.62,,,
413992659,دقیقا تو مدرسه هم با النگو راحت نیس,False,mid,0.5,,,
thread_10142431_starter,سلام من ۸هفتمه باردارم.نمیدونم چرا همش خستم دوسدارم بخوابم از همه چیز و همه کس خستم حوصله هیچکیو ندارم حتی میلم نمیکشه با همسرم صحبت کنم بیچاره هی میاد  دور و ورم اصلا محلش نمیدم دوسدارم همش بخابم کی اینجور بوده چکارکنم بهت بشم سرحال شم,True,mid,0.33999999999999997,,,
357692949,"ی جوری شده حس میمنم اصن امکان نداره قبول شد
ن ازمون‌ن مصاحبه",False,mid,0.92,,,
thread_17319060_starter,یکهفته هست کورتاژ شدم اونم بدون بی حسی خیلی درد کشیدم و احساس میکنم آسیب روحی دیدم چون دیدم که داره چطور انجامش میده😭😭هنوز خیلییی درد دارم احساس میکنم خیلی زخم شدم حتی یه خوابیدن راحت برام آرزو شده هستین بگم؟؟,True,high,14.84,,,
351332503,"نه دیگه …. احترام ها فعلا که شکسته …. کمی دور باشید ان شالله با گذشت  زمان درست شه … میام طرف بابا رو بگیرم و بگم حالا جای پدر بزرگی دلش سوخته که نوه ش دخترش رو اذیت میکنه و یه چیزی گفته ، بعد یاد حرفی که اصلا بوده باشه هم ، الان که شما متاهلی خیلی حرف زشتیه و به شما گفته ، نمیتونم بفهمم …. میام طرف شما رو بگیرم میگم خالا پدر گفت یه چیزی شما چرا به خواهرت ربط دادی اخه ؟؟؟
همه یه جورایی اشتباه کردن و مطمئنا فوت عمه تاثیر داره …. غم اخرتون باشه ان شالله 😔",False,high,8.46,,,
368889899,عزیزم چه فکرایی میکنی توکل کن بخدا پسرمنم زود بدنیا اومد من از اخرای شش ماهگی کمر دردداشتم ومتوجه نبودم اخر هفت ماهگی با زایمان زودرس بدنیا اومد وزنش دوکیلو بود الحمدالله سالم بود اصن بستری هم نکردن مارو اومدیم خونه اما چه قدر من گریه کردم وسخت بود تابدنیا اومد ودکتراگفتن شرایط خوبه توکل کن چقدر نوزاد نارس سالم دیدم چراتبریک نگن عزیزم این چه حرفیه فقط بزن نت برای وزن گرفتن بچت غذاهاتو مدیریت کن وزنش مهمه,False,high,6.34,,,
333731824,من دیگ‌خستم دیگه هیچی نمیگم‌امروز واقعا ناراحت بودم‌تلفنی حرف میزدیم اعتراض کردم‌گریم گرفت بعد عصبی شدیم‌ وبحث‌کردیم دلم‌گرف ک‌اصن انگار ن انگار دیگ‌یادش نیومد‌زنگ‌بزنه😭,False,high,7.5,,,
413819933,منم یماه دبگس کلی استرس دارم میترسم جنگ شه بهم بخوره عروسیا,False,mid,4.5,,,
322429330,"زیره هم نخور سقط میاره
انشاالله این دوره رو بسلامتی طی کنی و نی نی خوشگلتو با دل خوش بغل بگیری",False,low,-0.2,,,
368747431,"بگو عزیزم چه اشکالی داره
اون بیچاره شاید نمیدونه میگه بخیه داری
به خودت برس فردا و کاری که میدونی
نیازم نیست مستقیم بگی
رفتارت و لباست و آرایشت و ....",False,mid,0.26,,,
thread_13773008_starter,"کامل توضیح میدم توروقران یکی ب دادم برسه
چندین ماه ک شدید سر درد دارم یعنی هرروز درد میکنه هرررررروز
اونم با مسکن ب سختی خوب میشد
رفتم دکتر داخلی چن تا قرص داد گف احتمالن سینوزیت
چن روز خوب شدم بعد دوباره شروع شد
چکاب خون دادم مشکلم فقط،کمبود ویتامین د بود بعد هیچی
ی هفته پیش دیگ امونم بریده شده بود از سر درد شهر ماهم کوچیک فقط ی دونه متخصص مغز اعصاب داره با بدبختی وقت گرفتم رفتم اون گف دارو میدم بخور دو س روز خوب نشدنی برو عکس
بعد از اومدنم تا امروز سرم درد نگرفته بود
از صب یکسره سر درد داشتم قابل تحمل ولی دیگه از چن ساعت پیش جوری درد میکنه ک‌میخام گریه کنم حوصله هیچی ندارم با شال محکم بستم
دوتا ژلوفن خوردم اصلا خوب نمیشه
اینم بگم سر دردام شدید و همزمان حالت تهوع و استفراغ میاد سراغم
بعد حموم اکثرا سردرد میشم یا میرم بیرون میام شروع میشه
توروخدا کسی تجربه داره
نکنه تومور باشه
دلم واسه بچه هام میسوزه اگه بمیرم چی میشن
بچه ها ام آر ای خوبه یا سی تی اسکن هزینه تو بیمارستان اگ قبول کنن چن میشه آزاد چی
مشکل مالی هم داریم
توروخدا جواب بدین رد نشی شرمنده طولانی شد",True,high,39.099999999999994,,,
302706538,"واقعا؟؟
من ۸هفتمه همینطوری صاف میخوابم",False,mid,1.5,,,
403656632,دکتر با دیپلمه هم دیدم مهم شعور و کمالات,False,mid,0.5,,,
413348322,"تتراسکلین و زینک بزن تا سه روز
بعد هم ترمیم کننده",False,low,-0.08,,,
382689584,"اب خنک داری تو یخچال ؟کمی شیرینش کن بخور بیدار میشه
اما گناه داره الان خوابه.",False,mid,0.33999999999999997,,,
369482999,"میگه غلط کردی مست کردی
چیکار کنم مثل یگ دارم گریه میکنم😭💔😂",False,high,8.0,,,
354455329,"طبیعیه
منم الان باردارم با شوهرم ک میریم بیرون بیچاره باید با سرعت 20 تا رانندگی کنه،  یجور میچسبم ب در ماشین ک ناراحت میشه،  دست خودمم نیست ب شدت ترسو شدم ولی فقط برا رانندگی و ماشین",False,mid,1.52,,,
335034122,"راستش نه ://////
من خودم دزفول زندگی میکنم
زندگی توی دزفول آرامشش بیشتر از اهوازه
و خب راستش ما نیاز نداریم بیایم اهواز اصلا ://",False,low,-0.16,,,
thread_6913933_آتوسا۰۰۰_1400/05/02 16:56,رو چشم سیت دعا منم,False,low,-0.08,,,
413964642,من پلاستیک جنس خوب گرفتم رنگش سته ولی خودم دونه دونه برداشتم اونایی که به کارم میاد سه تا لگن و دوتا آبکش با سایز های متفاوت,False,mid,0.37999999999999995,,,
thread_15228665_starter,"دیروز رفتم سونوی آنومالی دکتر شاکری در ۱۸ هفته،دکتر میگه سن جنین دو هفته عقبتره
در صورتی که تمام سونوهای قبلی مطابق با سن بوده
البته که من خونریزی های شدید زیاد داشتم در سه ماهه اول
سل فری هم دادم نرمال بوده
خیلی نگرانم
کسی تجربه ای داره؟",True,mid,2.42,,,
383055423,"من سزارین بودم
ولی کلا الکی زیر عمل نرو
عمل آخرین راهه",False,mid,0.33999999999999997,,,
336316559,و منی ک رل ندارم با کی برم سر قرار😂💔,False,mid,1.92,,,
338875068,"خب اسم کاربر مریمامیرجلالی بود
@مریمامیرجلالی",False,low,-0.16,,,
369452439,دختر گلم نترس اشک مصنوعی اصلا ترسی نداره اتفاقا من رفتم دکتر بهم داد حتی بچه هام استفاده کردن روز بعدش شوهرم استفاده کرد نگران نباش گلم,False,high,13.76,,,
289916444,"وقتی بچت از شیر گرفتی
دیگه نباید بدی بهش
یک هفته سینه ت،ورم میکنه و درد داره
بعد آروم میشه
برو داروخاته،بگو داری بچه از شیر میگیری،بهت قرص میده،دردت کمتر میشه
البته من قرص نگرفتم و دردش تحمل کردم",False,high,14.42,,,
393903736,"برنامه ی چت جی بی تی رو دانلود کن
بعدم این عکسو بزار خودش برات تحلیل میکنه",False,mid,0.26,,,
287068028,اول ازش بپرس شنیدم بچه فلانی دختره درسته؟ بعدش بگو بیچاره شوهرش. با چه امیدی با این ازدواج کرد حتما مادر شوهر دخترت میخاد برا پسرش زن بگیره چون عروسش دختر دار میشه,False,mid,1.5,,,
391398942,منم دوسدارم ۷۲ بشم قدمم۱۶۵😁😃کبدمم چربه البته لعنت بهش استعدادبدیه,False,mid,3.26,,,
350929049,من دیگ‌تحمل خودمم ندارم بخدا دوست دارم از جسمم جدا بشم فقط😭,False,high,6.62,,,
330926613,"شوهر منم اینجوریه😢😢😢
فک کنم خیلیا اینجوری آن
بعد ازدواج مامانی تر میشن",False,high,6.0,,,
335671017,بیخیال که هر فکری میکنه.اون اخلاقش اونجوریه تو اینجوری. هر جوری راحتی زندگی کن جاری آدم مهمی توی زندگی نیست,False,low,-0.16,,,
390525733,به نظر خودت چرا ؟,False,mid,0.42,,,
403916144,مرسی عزیزم خیلی بهم استرس دادن دکتر گفت هفته دیگه دوباره سونو بده ولی صبر میکنم ۲ دی میرم که ۸ هفته کامل یشه,False,high,5.76,,,
400248041,انشالله هرچی خیره برات پیش بیاد عزیزم حالا اگه شوهرت سخت نمیگیره برا بچه چه اجباریه حتما بچه داشتن خدایا قربون حکمتت برم یکی نمیخواد بهش میدی مثل من یکی میخواد بهش نمیدی,False,low,-0.06000000000000005,,,
410206675,دلم درد میکنه.😥,False,high,6.5,,,
413787501,"وای عزیزدلم
اینا اصلا در حد حرف زدن و بحث کردنم نیستن
اصلاااا خودتو ناراحت نکنننننن
منم برام پیش اومده و تنها واکنشم سکوت و عدم ارتباط تا حد امکانه!
کارت درسته اصلا به حرف هیچ احمقی توجه نکن",False,high,6.18,,,
355963888,"چرا از منابع یا اینترنت کمک نمی‌گیری معتبر ترن
بعد جواب اینجور سوالا گنگه در اصل همیشه گیج میمونی",False,low,-0.16,,,
410104354,"😑تو یکی از تاپیک هاشون گفتم فارغ التحصیل مامایی هستن میخوان دوباره کنکور بدن مجدد
قضاوت نکن عزیزم",False,mid,1.92,,,
413395349,"چه ایرادی داره تو مخارج کمک کنی استارتر؟
شوهرت تو روزای سهلتر برات به اندازه توانش بریز و بپاش کرده
حالا تو روزای سختش باری از دوشش بگیری راه دوری میره؟",False,mid,1.1,,,
thread_7639710_خوشگل_خانم__1400/08/27 13:09,عباسعلیزاده خوبه که اونم باید ۶یا۵ساعت بشینم تو نوبت,False,mid,0.5,,,
thread_12453565_سختکوشش_1402/08/27 10:02,"همین عذابی که داری میکشی ، تاوان اون گناهی هست که انجام دادی. البته من نمیدونم چیکار کردی شاید خودت داری بزرگش میکنی و گناهی نبوده.
اما منظورم اینه که با این حال بد و پشیمونی که داری گناهت پاک میشه. با خدا حرف بزن. از طرفی بزای اینکه دعا کنی دنیا نیاد ، براش برنامه ریزی کن که مادر خوبی واسش میشی و جبران میکنی براش",False,high,10.459999999999999,,,
384876918,النا دیانا مریلا نیها ایلار,False,low,-0.08,,,
408388127,شما چند سالتونه؟فقط به خاطر سن رفتید دادید؟من ان تی رو ۵ دادم آنومالی رو ۵، یه مشاوره باداری خطرناک و سونوی تکمیلی هم از ترسم رفتم اونم ۴ تومن دادم. اکو هم ۳ تومن . شد ۱۷ تازه آزمایشای هر کدوم هم که ۳ تا ۵ تومن هزینش بود. فدای سر بچم 😭ولی زور داره اینجوری بدویی آخرشم یه آدم بی ملاحظه بیاد بترسوندت. من اصلا سل فری رو دیدم یهو گریه کردم. خب خانم مثلا دکتر، میخوای پیشنهاد بدی سلفری بدم باید آروم بهم بگی نه اینکه من دارم میام بیرون یهو نتیجه رو ببینم فکر و خیال کنم که حالا چی دیدی که اینو واسم نوشتی. تنها بودم یهو ترسیدم . انقدر گریه کردم همه تو بیمارستان دورم جمع شده بودن.,False,high,21.2,,,
thread_14628581_starter,"سلام
امروز۳۱سیکلمم هس اقدام داشتم دوفاستون و لتروزول خوردم علائم بارداری دارم هیچ وقت انقدر سینه هام درد نگرفته بود قبل پری و دون دون نشده بود و چنتا علائم دیگ از بارداری رو دارم.صبح دوتا بی بی مدیکور خودکاری زدم هر دو در جا هاله کاملا شفاف انداختن رفتم تیتر بتا دادم که منفی بود و عددش(۳.۷)بود و گفت زود اومدی اگ پری نشدی بیا یه هفته دیگ اومدم خونه خونریزی خفیف دارم اول قهوه ای الان قرمز شده نمیدونم الان باردارم پریودم لکه لانه گزینیه چیه اصلا؟؟؟لطفا تجربه ای دارین بهم بگین و منو از نگرانی در بیارین😔🙏",True,high,8.94,,,
350813841,چرا تو نت نوشته عادیه پسسسسس,False,low,-0.08,,,
413424775,"به جهنم ی جوری میشه
همین روندو ادامه بده
افرین خوشم اومد",False,low,-0.16,,,
379126897,ببین بستگی به جای فیبروم‌داره. مال من دیواره بیرونی رحم بود. مشکلی واسه رشد جنین نداشت. ولی اگه داخل رحم باشه فک کنم بهتره اول فیبرومت رو دربیاری. چون همینجوری که سن بارداری بالا میره فیبرومم بزرگتر میشه. من الان دقیق پشت نافمه. هر موقع میرم سونو و ناف و اطرافش رو فشار میده دردم میگیره. بچه ام به اون قسمت فشار بده خودشو، دردم میگیره,False,high,8.44,,,
315006940,نگران نباش گلم به امید خدا هیچی نیست .. انشاالله که سالمه استرس نگیر,False,high,8.16,,,
410780500,اگه با همین روند پیش بره و ۴۰ هفته زایمان کنی احتمالا بالای ۳۳۰۰ میشه,False,mid,0.92,,,
403125776,پس اصلا نرووو ب حرف دکترت گوش کن,False,low,-0.16,,,
400876937,استرس نگیر عزیزم بزن تو گوگل سرچ کن میاد فک میکنم تا ۱۸ هفته و ۴ روز یا ۵روز میشه سقط قانونی کرد.البته که بچت حتما سالمه و نگران نباش ولی احتیاط شرط عقله. ببین اگه تا ۱۸ هفته و ۴روز بود مثلا تو همین یوی دوروز باشوهرت برو اگه نه راس ۱۸ هفته بود فردا هرجور شده برو خودت,False,high,10.34,,,
thread_18138805_starter,"و خونه ماشین برای شروع زندگی داره ازدواج میکنید ؟
خونه یه خوابه و تو ساختمون باباشه رو این فوکوس نکنید مشکلی ندارم باهاش",True,mid,0.84,,,
335698005,بعد از دفع کامل دیگه خونریزی نداشتین اصلا؟ و اینکه چه مدت بعد سونو دادید ؟ بقایا نداشتین؟,False,mid,1.5,,,
390908418,تا دو هفته دیگه جا داری، نگران نباش معمولا هفته 8برای شنیدن صدای قلب بچه وقت هست,False,high,5.92,,,
413488937,"درد که من تقریبا چندوقته دارم ولی این حالتم درد نیس
دقیقا توی واژن احساس فشاردارم که تابحال این حالتی نبودم",False,high,9.5,,,
thread_18124224_starter,"چن هقته ای بریم ک دقیق معلوم بشه ؟؟؟
باورتون میشه ۸ هفتگی سونو دادم قیمتش ۵۳۰ بود الان شده ۱۴۰۰🤧🤧😑😑😑😑",True,high,14.26,,,
355553138,۲۴😂اختلاف سنیمون زیاده منو همسرم,False,low,-0.5,,,
336640405,"من دقیقا همینجوری ام
با این تفاوت ک رفتم سونو گفت ساک حاملگی تشکیل نشده
تاپیک اخرمو بخونین🥲😭",False,mid,4.42,,,
275893195,اصلا شیشه نده،بذار یکم گرسنه بمونه میخوره،ببین توو این چندروز چی خوردی شاید مزه ی شیرت عوض شده,False,mid,0.5,,,
349772417,اره عزیزدلم همسایمون دوبار این اتفاق افتاد بعد اون سه تا داره ی دختر ۲۲ ساله ی پسر ۱۶ ساله ی پسر ۱۰ ساله,False,low,-0.16,,,
409252058,شما زایمان قبلیت سزارین بود یا طبیعی؟ و اینکه چند هفته به دنیا آوردی بچه رو,False,mid,0.76,,,
412228952,والا بخدا مردم هیچوقت شاکر نیستن,False,low,-0.08,,,
thread_17993055_starter,"منم بد حرف زدم
دو روز سرسنگین بودیم روز سوم منو گرفت زد
حتی بدون خداحافظی رفت شنبه رفت دیگه نه تماسی نه چیزی",True,low,0.0,,,
322869323,"پسرم راه و رسم درس خوندنو بلد نیس
چجوری بهش یاد بدم ؟",False,mid,0.33999999999999997,,,
381099970,از دیروز داریم دق میکنم عمش فداشبشه قراره تک دخترمون بشه,False,low,-0.08,,,
382707269,"دیشب باهاش حرف زدم یکم انگار نرم تر شده
اره باید همین حرف و بزنم ب بقیه",False,mid,0.33999999999999997,,,
thread_16458506_malih_e_1404/04/09 20:21,🥲🥲🥲خیلی بده خدا به همشون کمک کنه ، بخصوص زیاده روی توش وحشتناکه,False,high,5.84,,,
368562418,پیشنهادی داشتی به منم بگو تو رو خدا 😂💔😭,False,mid,3.34,,,
315430791,هی خدا هشت هفته ات شد بعد برو چرا انقدر زود رفتی فقد استرس داره برات,False,high,5.92,,,
413414236,خودآزاری داشتن.بده دیگه,False,low,0.0,,,
384049485,"تیاناز
تیدا
ایلدا
اگه اسم ریشه دار و با معنی میخوای اینارو بزار لریه",False,mid,0.33999999999999997,,,
353194268,"سلف ازاد نداره دانشگاهت؟
غذاش هم باکیفیت میشه هم کافور نداره از بیرون میارن",False,mid,0.33999999999999997,,,
347093273,"سلام اولا مبارکه تبریک میگم دوم یاد اوایل خودم افتاد اون موقع ها خیلی استرس داشتم لوازم جدید خریدم..
ببین رژ لب بدون سرب بخر بعد یه کرم پودر جنس خوب فیک نباشه شوینده صورتتو باید عوض کنی اینی که من گرفتم مواد مضر توش نداره اینو بخر (اسمش یادم رفت تا اخر شب برات اسمشو میفرستم) کرم ابراسانم من اوی درم خریدم.",False,mid,5.48,,,
403286121,"خونریزی داشتم رفتم بیمارستان دو بار دستگاه معاینه خریدم معاینم کردن خانمه برگشت گفت این خونریزی نیست که نگران نباش
یه بارم نصفه شب با شوهرم سریع رفتم گفتم لخته اومده گفتم قده یه نخوده لخته بازم معاینم کردن گفتم هیچی نیست😭",False,high,8.5,,,
337116494,من اوایل بارداری ترشح سفید داشتم گفتن عفونت نیست و عادیه ولی خب بو نداشت.,False,mid,0.42,,,
325912215,بگو کمر درد دارم  خیلی  درد دارم بشین  درک میکنن!    منم همینکارو میکردم,False,high,11.0,,,
397843050,یک نوع سنگه,False,low,0.0,,,
380812527,"دقیقا همینه و منم دقیقا همین کارو میکنم
منتها با وجود بچه دیگم که دو سالشه و اجازه نمیده با دخترم درس کتر کنم زمانم خیلی محدوده
دخترکم دل به کار نمیده
مثلا هزار بار گفتم مثبت منفی رو دقت کن ولی ...😔
باورت میشه هنوز جمع مثلا ۷ با ۵ رو میشمره میگه
منظورم اینه ذهنی نمیگه!!!!😏",False,high,8.2,,,
thread_15905311_starter,"خیلییی چاق شدم😖😖😖😖😖
توروخدا راهی برا شکمم اب بشه هست
چ ورزش های هست",True,high,9.84,,,
360565038,ن عزیزم همتون خواهرمن هستین,False,mid,0.26,,,
372738593,واقعا؟ از درد دارم میمیرم 😭یعنی خطرناک نیس؟,False,high,8.0,,,
300854653,فکر کردم ۳۰ ب بالایی. دفعه بعد ک رفتی دکتر بگو,False,low,-0.16,,,
382019648,"پوستِ داخلِ شکمت کشیده میشه
منم اینجوری بودم‌نگران‌نباش چیزی نیست",False,low,0.0,,,
thread_16661595_starter,سلام شما چند هفته بعد از زایمان رابطه جنسی داشتید,True,mid,0.33999999999999997,,,
367110747,با ی خلال دندون امتحان کن,False,mid,0.5,,,
410664099,آره دیگه ب نمیگردم اون مادرش ک دست برنمیداره از خرج کردن پولای ما..... منم کاری از دستم برنمیاد... ولی بذار شب تنها پسرش پیشش بخوابه خوش باشن... از این مادرهایی ک نمیذاره پسراش زن بگیرن اگه بگیرن اینقدر اذیت میکنه تا عروس بره,False,high,6.18,,,
379681535,گفتن سونو رو تکرار کن ولی خب از طرفی سونوگرافی هم گفت که ن پسر نیست و دختره,False,mid,0.92,,,
thread_17334761_starter,"استوری دخترای داف با لباس های لختی بزارن ،بعد شما کانال رو حذف کنید و چندتا کانال فوتبال دیگه داشته باشه
اما باز بره همون کانال رو سرچ بزنه، چه حسی میگیرید از اینکار ؟چیکار میکنید",True,mid,0.6799999999999999,,,
thread_17522415_starter,"خانما ۳۳هفته هستم واکسن هم زدیمخانوادگی
انفولانزا لعنتی رو گرفتیم در حدیکه تبولرز ودرد نداریم ولی ابریزش بینی وگلودرد وخلطگلومون ۱۰ روزه کم هم نمیشع خودم دارو میتونم چیزی بخورم؟ استغفرالله در حد کفر کردنم چون دردای عجیب غریب دارم این ماه
تنگی نفس دارم
از اینور نفسم کم میارم همهجام کیپ
دخترنم هرچی سیتریزین میدم خلطو آبریزشش کم نمیشه",True,high,5.92,,,
thread_8195622_نامزدلوکخوشانس_1400/12/03 22:35,خودت که شوهره نیستی؟,False,mid,0.5,,,
thread_13452510_starter,"من انقد که گریه ای هستم دیگه خسته شدم البته همش هم سر پولو اینا بحث میکنم با شوهرم و گریم میگیره خودمم حاملم میترسم از اینکه انقد گریه میکنم بچم هم غمگین باشه نمیتونم خودمو کنترل کنم شوهرم میگه هیچی نمیخرم بهت کادوی زایمان
من توقع داشتم ی طلایی چیزی بگیره بچه اوله اما هیچی کلا هیچوقت بهم طلا نمیخره همه مناسبت ها میشینم گریه میکنم تا سالها هم یادم نمیره اون روزو الانم نمیدونم چیکار کنم دلم میخاد خودمو بکشم راحت شم خسته شدم همش هرچی خاستم بهش نرسیدم همش حسرت تا کی اخه",True,high,14.459999999999999,,,
294457123,از خدا نمیترسی . انشالله که به خاطر آبروی پدرومادرت حامله نباشی,False,low,-0.24,,,
413711553,واقعا پس لغوش کنم,False,low,-0.08,,,
348517612,"الهی بگردم روحشون شاد😭😭😭😭
خیلی سخته دارم میمیرم
من مامانم زنده ولی بعد بابام دیک انکار نیست کلا یکی دیگه شده بداخلاق عصبی خیلییی بد شده خیلی دیگ‌نمیشناسیمش",False,high,12.84,,,
thread_13297152_starter,"بشقاب وپیش دستیشو ۶تا میخوام چینی هام زرین هست
۶تایی جدا میفروشن؟ تا حالا خریدین؟",True,high,5.5,,,
