thread_id,thread_title,post_id,author,posted_at,content,likes,reply_to,is_starter,user_post_count,gender,gender_code,join_date,user_age,education,status,children_count,signature,category,sub_category,age,education_clean,age_num,category_source,gender_source,unique_post_id,sig_char_count,sig_punct_count,sig_question_count,sig_excl_count,sig_emoji_count,sig_word_count,sig_neg_count,sig_pos_count,sig_pos_emoji,sig_neg_emoji,post_char_count,post_punct_count,post_question_count,post_excl_count,post_emoji_count,post_pos_emoji,post_neg_emoji,post_word_count,post_neg_count_temp,post_pos_count_temp,stress_proxy_initial,post_neg_count,post_pos_count,stress_proxy,sampling_band
13181116,دوست ندارم شوهرم تنهایی میره خونه مامانش,330926613.0,مامانه_مهرسامم,1402/12/16 17:22,"شوهر منم اینجوریه😢😢😢
فک کنم خیلیا اینجوری آن
بعد ازدواج مامانی تر میشن",1,,False,389.0,زن,1,1401/08/11,24 سال,سیکل هسدم😁🧿,,0,🚶‍♀️اگر بخوام وضعیت و حالِ روحیِ الانم و توصیف کنم باید بگم: دریا طوفانی ؛ قایقم سوراخه ؛ پاروم شکسته ؛ خودمم خسته ام ؛ خیلی خستم ؛ خیلی خیلی خستم ؛ از کوسه هم میترسم ؛ اما ادامه میدم ..,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,24 سال,سیکل,24,original_combined_all,original_female,330926613,186,9,0,0,2,41,0,0,0,0,70,0,0,0,1,0,3,12,0,0,6.0,0,0,6.0,high
13450352,جاری زرنگ,335671017.0,ماهان_بانو,1403/01/29 08:16,بیخیال که هر فکری میکنه.اون اخلاقش اونجوریه تو اینجوری. هر جوری راحتی زندگی کن جاری آدم مهمی توی زندگی نیست,1,,False,21624.0,زن,1,1400/05/31,33 سال,درج نشده است,من و فرزندانم,2,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,33 سال,نامشخص,33,original_combined_all,original_female,335671017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,2,0,0,0,0,0,23,0,0,0.0,0,2,-0.16,low
16697847,چقد خوبه وقتی تو خیابونا راه میرم بچها بهم خیره میشن🥹😂😍,390525733.0,s_world_s,1404/05/12 22:46,به نظر خودت چرا ؟,1,,False,2630.0,زن,1,1400/05/20,,درج نشده است,,0,دوست گرامی کاشت ناخن باعث باطل شدن وضو و غسل می باشد🌸 چیزی تا ورود به سیاهچاله جمعیتی نمونده حواستون هست ؟؟,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,390525733,107,2,2,0,1,21,0,1,1,0,17,1,1,0,0,0,0,5,0,0,1.2,0,1,0.42,mid
17505961,بارداری پوچ,403916144.0,miga,1404/09/22 20:06,مرسی عزیزم خیلی بهم استرس دادن دکتر گفت هفته دیگه دوباره سونو بده ولی صبر میکنم ۲ دی میرم که ۸ هفته کامل یشه,0,403663084.0,False,10.0,زن,1,1404/03/16,,,,0,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,403916144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,0,0,0,0,0,0,24,1,0,4.0,4,3,5.76,high
17297610,خیلی دلم گرفته میترسم از ای وی اف,400248041.0,درسانفسم,1404/08/12 12:12,انشالله هرچی خیره برات پیش بیاد عزیزم حالا اگه شوهرت سخت نمیگیره برا بچه چه اجباریه حتما بچه داشتن خدایا قربون حکمتت برم یکی نمیخواد بهش میدی مثل من یکی میخواد بهش نمیدی,0,400247939.0,False,6625.0,زن,1,1397/05/20,,....,من و فرزندانم,1,,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,,سایر,-1,original_combined_all,original_female,400248041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,0,0,0,0,0,0,33,0,0,0.0,1,7,-0.06000000000000005,low
17894479,چرا بیدارین,410206675.0,رضاثمینا,1404/11/17 00:08,دلم درد میکنه.😥,0,,False,4907.0,زن,1,1403/08/20,38 سال,درج نشده است,,0,پیامبر فرمودند: اولاد خود را زیاد کنید ،من فردای قیامت به کثرت شما بر سایر امت ها افتخار میکنم.,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,38 سال,نامشخص,38,original_combined_all,original_female,410206675,95,2,0,0,0,21,0,0,0,0,15,1,0,0,1,0,1,5,1,0,6.0,1,0,6.5,high
18121473,جهت تخلیه حرفایی که رو دلم مونده بود,413787501.0,آدوس,1405/02/10 12:32,"وای عزیزدلم
اینا اصلا در حد حرف زدن و بحث کردنم نیستن
اصلاااا خودتو ناراحت نکنننننن
منم برام پیش اومده و تنها واکنشم سکوت و عدم ارتباط تا حد امکانه!
کارت درسته اصلا به حرف هیچ احمقی توجه نکن",1,,False,309.0,زن,1,1405/01/22,,,,0,,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,,نامشخص,-1,cached_historical_source_file_repair,original_female,413787501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,1,0,1,0,0,0,40,1,0,4.5,2,4,6.18,high
14652092,دارم میمیرم یکی بیاد از مرگ سوال دارمممم,355963888.0,جاودانگی_۰۰,1403/07/15 18:04,"چرا از منابع یا اینترنت کمک نمی‌گیری معتبر ترن
بعد جواب اینجور سوالا گنگه در اصل همیشه گیج میمونی",1,,False,1557.0,زن,1,1403/06/20,60 سال,درج نشده است,,0,برادرم، کتاب هایی برای من بفرست که پایانی خوش داشته باشند، هواپیمایی به سلامت فرود می آید ، جراح لبخند زنان اتاق عمل را ترک می کند، پسر کور بینایی اش را باز می یابد، عشاق سرانجام یکدیگر را یافته اند، عروسی در راه است، تشنگان به آب می رسند، به نان و آزادی.... ـ بهار جوانی ام که از آن حرف می زدند؛ پاییز بود. و حتی آن هم نه خزان داشت نه باران.تابستان مرده آیی بود نه گرم نه سرد؛ پر از ابر هایی که نمیدانستند چگونه ببارند.شاید برای همین از زمستان نمیترسیدم...و من هنوز به روزنه ی نور آفتاب، که از لای ابر چون کورسوی امید میتابید چشم دوخته بودم، چه بی رحم بود خورشید آرزو که نمی گذاشت به اطمینان تاریکی دنیا ، دل خوش کنم. راستش من همیشه غمگین بوده ام، این غمگینی را حتی در عکسهای دوران کودکیم هم میبینم،این اندوه را، این همیشه آشنا را،من همواره در خودم داشته ام. اندوه چنان شباهتی به من دارد که میتوانم آن را به عنوان هویت بر خود نهم....,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,60 سال,نامشخص,60,original_combined_all,original_female,355963888,834,33,0,0,0,183,0,2,0,0,97,0,0,0,0,0,0,19,0,0,0.0,0,2,-0.16,low
17888511,ماما هستم سوال زنان زایمان دارین بپرسین,410104354.0,zara8270,1404/11/16 09:47,"😑تو یکی از تاپیک هاشون گفتم فارغ التحصیل مامایی هستن میخوان دوباره کنکور بدن مجدد
قضاوت نکن عزیزم",2,410104157.0,False,7820.0,زن,1,1403/03/01,,,,0,,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,نامشخص,-1,original_combined_all,original_female,410104354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,0,0,0,1,0,1,17,0,0,2.0,0,1,1.92,mid
18081336,شوهرم تازگیا همش میگه تو توی خونه هیچ کار نمیکنی,413395349.0,نشانگر,1405/01/20 09:23,"چه ایرادی داره تو مخارج کمک کنی استارتر؟
شوهرت تو روزای سهلتر برات به اندازه توانش بریز و بپاش کرده
حالا تو روزای سختش باری از دوشش بگیری راه دوری میره؟",0,,False,3333.0,زن,1,1402/09/27,,درج نشده است,,0,🖤🖤🖤🖤 و تو جبران نمی‌شوی، حتی به گریه‌های عمیق 🖤🖤🖤🖤                     من جوابایی که به کامنتام داده میشه یا لایک میکنم یا جواب میدم. اگه حتی لایکت نکردم یعنی ارزش هیچ واکنشی رو نداشتی.,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,,نامشخص,-1,cached_historical_source_file_repair,original_female,413395349,185,3,0,0,2,36,1,0,0,8,152,2,2,0,0,0,0,33,0,0,1.2,1,5,1.1,mid
7639710,خانمای باردار وتبریزیا بیاین☹☹☹دکترشمام اینجوریه؟؟,,خوشگل_خانم_,1400/08/27 13:09,عباسعلیزاده خوبه که اونم باید ۶یا۵ساعت بشینم تو نوبت,0,215831668.0,False,3971.0,زن,1,1399/03/18,,درج نشده است,,0,دعای خیرچیه؟😑من هردعایی میکنم خدامیگه خیر،این دعای خیره😂😁😁,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,thread_7639710_خوشگل_خانم__1400/08/27 13:09,58,2,1,0,2,12,0,0,3,1,52,0,0,0,0,0,0,12,0,0,0.0,1,0,0.5,mid
12453565,بچه ها چکار کنم خوب بشم خیلی میترسم از بدنیا اومدن نینیم,,سختکوشش,1402/08/27 10:02,"همین عذابی که داری میکشی ، تاوان اون گناهی هست که انجام دادی. البته من نمیدونم چیکار کردی شاید خودت داری بزرگش میکنی و گناهی نبوده.
اما منظورم اینه که با این حال بد و پشیمونی که داری گناهت پاک میشه. با خدا حرف بزن. از طرفی بزای اینکه دعا کنی دنیا نیاد ، براش برنامه ریزی کن که مادر خوبی واسش میشی و جبران میکنی براش",0,317892693.0,False,3912.0,زن,1,1402/05/16,,,,0,,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,thread_12453565_سختکوشش_1402/08/27 10:02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,315,6,0,0,0,0,0,70,2,1,7.8,6,3,10.459999999999999,high
16362402,توروخدا اسم دختر جدید پیشنهاد بدین که قشنگ باشه هیچ اسمی به دلم نمیشینه,384876918.0,مانلی_مثل_الماس_هستم,1404/03/18 16:20,النا دیانا مریلا نیها ایلار,0,,False,6051.0,زن,1,1403/03/05,55 سال,درج نشده است,,0,عدالتتو قبول ندارم گرچه گردن نمیگیری,دوران-بارداری,سایر-موضوعات-در-بارداری,55 سال,نامشخص,55,cached_historical_source_file_repair,original_female,384876918,36,0,0,0,0,6,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0.0,0,1,-0.08,low
17789784,به نظرتون سلفری باید بدم یا نه😩😩😩,408388127.0,دنیای_باران,1404/11/04 19:51,شما چند سالتونه؟فقط به خاطر سن رفتید دادید؟من ان تی رو ۵ دادم آنومالی رو ۵، یه مشاوره باداری خطرناک و سونوی تکمیلی هم از ترسم رفتم اونم ۴ تومن دادم. اکو هم ۳ تومن . شد ۱۷ تازه آزمایشای هر کدوم هم که ۳ تا ۵ تومن هزینش بود. فدای سر بچم 😭ولی زور داره اینجوری بدویی آخرشم یه آدم بی ملاحظه بیاد بترسوندت. من اصلا سل فری رو دیدم یهو گریه کردم. خب خانم مثلا دکتر، میخوای پیشنهاد بدی سلفری بدم باید آروم بهم بگی نه اینکه من دارم میام بیرون یهو نتیجه رو ببینم فکر و خیال کنم که حالا چی دیدی که اینو واسم نوشتی. تنها بودم یهو ترسیدم . انقدر گریه کردم همه تو بیمارستان دورم جمع شده بودن.,0,408386906.0,False,2471.0,زن,1,1401/10/10,,,,0,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,408388127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,576,12,2,0,1,0,1,134,4,0,19.2,6,10,21.2,high
14628581,بی بی چک مثبت از بتا منفی,,1403nihan,1403/07/12 03:34,"سلام
امروز۳۱سیکلمم هس اقدام داشتم دوفاستون و لتروزول خوردم علائم بارداری دارم هیچ وقت انقدر سینه هام درد نگرفته بود قبل پری و دون دون نشده بود و چنتا علائم دیگ از بارداری رو دارم.صبح دوتا بی بی مدیکور خودکاری زدم هر دو در جا هاله کاملا شفاف انداختن رفتم تیتر بتا دادم که منفی بود و عددش(۳.۷)بود و گفت زود اومدی اگ پری نشدی بیا یه هفته دیگ اومدم خونه خونریزی خفیف دارم اول قهوه ای الان قرمز شده نمیدونم الان باردارم پریودم لکه لانه گزینیه چیه اصلا؟؟؟لطفا تجربه ای دارین بهم بگین و منو از نگرانی در بیارین😔🙏",0,,True,781.0,زن,1,1402/06/19,,,,0,,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,,نامشخص,-1,original_combined_all,original_female,thread_14628581_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505,7,3,0,1,1,1,107,1,0,6.7,5,7,8.94,high
14344920,خانوما بیاین توروخدا 😭 لک تو هفته پنج بارداری,350813841.0,اردی_به_عشق,1403/06/02 22:32,چرا تو نت نوشته عادیه پسسسسس,0,350813673.0,False,538.0,زن,1,1403/05/25,,,,0,,دوران-بارداری,مشکلات-و-بیماریهای-جنین,,نامشخص,-1,original_combined_all,original_female,350813841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,0,0,0,0,0,0,6,0,0,0.0,0,1,-0.08,low
18084364,وقتی میخام برم خونه مادرشوهرم خیلی به خودم میرسم💄👗💅🏻😂,413424775.0,sepid1375,1405/01/22 09:57,"به جهنم ی جوری میشه
همین روندو ادامه بده
افرین خوشم اومد",0,,False,3847.0,زن,1,1396/11/16,,,,0,,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,,نامشخص,-1,cached_historical_source_file_repair,original_female,413424775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,0,0,0,0,0,0,11,0,0,0.0,0,2,-0.16,low
16009955,کسی با فیبروم باردار شده,379126897.0,sorbinato,1404/01/28 18:47,ببین بستگی به جای فیبروم‌داره. مال من دیواره بیرونی رحم بود. مشکلی واسه رشد جنین نداشت. ولی اگه داخل رحم باشه فک کنم بهتره اول فیبرومت رو دربیاری. چون همینجوری که سن بارداری بالا میره فیبرومم بزرگتر میشه. من الان دقیق پشت نافمه. هر موقع میرم سونو و ناف و اطرافش رو فشار میده دردم میگیره. بچه ام به اون قسمت فشار بده خودشو، دردم میگیره,1,379126626.0,False,786.0,زن,1,1401/10/23,,کارشناسی ارشد,,0,,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,,فوق لیسانس,-1,original_combined_all,original_female,379126897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,334,8,0,0,0,0,0,73,2,0,8.0,2,7,8.44,high
12296938,اونایی که تو سونوگرافی ۱۸ هفته مشکل پیدا کردن بیان لطفا🙏,315006940.0,mym1380,1402/08/02 08:54,نگران نباش گلم به امید خدا هیچی نیست .. انشاالله که سالمه استرس نگیر,1,,False,2616.0,زن,1,1401/11/07,24 سال,درج نشده است,,0,آقا بی جوابم نذاشت ...۵محرم بی بی چک ام مثبت شد🥺🥺🥰🥰یا ابوالفضل تا عمر دارم شرمنده اتم ...❤️از ته دلم برای همه چشم انتظار ها دعا میکنم...میشه دعا کنید نی نی و سالم و به وقتش بغل کنم ..ممنون... خدایا شکرت بخاطروجود دوقلو هام,دوران-بارداری,مشکلات-و-بیماریهای-جنین,24 سال,نامشخص,24,original_combined_all,original_female,315006940,222,14,0,0,1,44,0,3,3,2,68,2,0,0,0,0,0,14,2,2,7.6,2,3,8.16,high
17926763,وزن بچه هاتون توسی هفته چند بود,410780500.0,zbanooo,1404/11/21 00:46,اگه با همین روند پیش بره و ۴۰ هفته زایمان کنی احتمالا بالای ۳۳۰۰ میشه,1,410780184.0,False,1981.0,زن,1,1396/09/08,,,,0,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,410780500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,0,0,0,0,0,0,15,0,0,0.0,2,1,0.92,mid
17479551,دکتر بهم گفته حمام نرو ماما کسی هست,403125776.0,paeizijooon7371,1404/09/13 18:39,پس اصلا نرووو ب حرف دکترت گوش کن,1,403125719.0,False,8926.0,زن,1,1403/03/18,,,,0,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,403125776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,0,0,0,0,0,0,8,0,0,0.0,0,2,-0.16,low
17337224,مامان های عزیز راجب سونو انومالی سوال دارم لطفاا بیایید,400876937.0,آدامسک,1404/08/18 23:53,استرس نگیر عزیزم بزن تو گوگل سرچ کن میاد فک میکنم تا ۱۸ هفته و ۴ روز یا ۵روز میشه سقط قانونی کرد.البته که بچت حتما سالمه و نگران نباش ولی احتیاط شرط عقله. ببین اگه تا ۱۸ هفته و ۴روز بود مثلا تو همین یوی دوروز باشوهرت برو اگه نه راس ۱۸ هفته بود فردا هرجور شده برو خودت,1,400876473.0,False,1843.0,زن,1,1403/08/12,,,,0,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,400876937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,267,2,0,0,0,0,0,65,2,0,8.0,5,2,10.34,high
18138805,مجردا الان با این وضعیت با پسری که 50 تومن حقوقشه,,فریما00,1405/02/19 14:08,"و خونه ماشین برای شروع زندگی داره ازدواج میکنید ؟
خونه یه خوابه و تو ساختمون باباشه رو این فوکوس نکنید مشکلی ندارم باهاش",13,,True,188.0,زن,1,1404/12/07,,,,0,,متفرقه,عمومی,,نامشخص,-1,cached_historical_source_file_repair,original_female,thread_18138805_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,1,1,0,0,0,0,24,0,0,1.2,1,2,0.84,mid
13451898,سایتوتک خونریزی چه مقدار؟,335698005.0,nastaran749,1403/01/29 13:36,بعد از دفع کامل دیگه خونریزی نداشتین اصلا؟ و اینکه چه مدت بعد سونو دادید ؟ بقایا نداشتین؟,1,335697890.0,False,233.0,زن,1,1400/07/27,,,,0,,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,نامشخص,-1,original_combined_all,original_female,335698005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,3,3,0,0,0,0,20,0,0,1.2,0,0,1.5,mid
16720574,من آزمایش بتام دو روز بعد از موعد صد و ده بود چهار روز بعد از موعد دویست و هشتاد و سه بود,390908418.0,بانوترمه,1404/05/16 05:29,تا دو هفته دیگه جا داری، نگران نباش معمولا هفته 8برای شنیدن صدای قلب بچه وقت هست,0,,False,263.0,زن,1,1404/03/25,38 سال,روانشناس,,0,از روزی که دخترم بدنیا اومد، زندگی منم شروع شد,دوران-بارداری,مشکلات-و-بیماریهای-جنین,38 سال,سایر,38,original_combined_all,original_female,390908418,46,1,0,0,0,11,0,0,0,0,80,1,0,0,0,0,0,19,1,0,4.0,4,1,5.92,high
18090303,لطفابیاین احساس فشارزیاد توماه ششم بارداری,413488937.0,آوینادخترگلم,1405/01/25 14:11,"درد که من تقریبا چندوقته دارم ولی این حالتم درد نیس
دقیقا توی واژن احساس فشاردارم که تابحال این حالتی نبودم",0,413488406.0,False,2080.0,زن,1,1402/06/18,,,من و فرزندانم,1,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,413488937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,0,0,0,0,0,0,21,2,0,8.0,3,0,9.5,high
18124224,سونو جنسیت,,misszariiiii,1405/02/12 09:42,"چن هقته ای بریم ک دقیق معلوم بشه ؟؟؟
باورتون میشه ۸ هفتگی سونو دادم قیمتش ۵۳۰ بود الان شده ۱۴۰۰🤧🤧😑😑😑😑",0,,True,0.0,زن,1,1404/10/30,,,من و فرزندانم,1,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,thread_18124224_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,3,3,0,1,0,6,21,0,0,13.2,2,3,14.26,high
14627844,حس آقایون به خانم باردارشون,355553138.0,imsinner,1403/07/12 00:58,۲۴😂اختلاف سنیمون زیاده منو همسرم,1,355552922.0,False,2294.0,زن,1,1400/07/01,,,,0,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,355553138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,0,0,0,1,1,0,6,0,0,-0.5,0,0,-0.5,low
13503568,باردارم تازه یک‌ماهه هستم,336640405.0,سفید_برفی_۲,1403/02/05 23:35,"من دقیقا همینجوری ام
با این تفاوت ک رفتم سونو گفت ساک حاملگی تشکیل نشده
تاپیک اخرمو بخونین🥲😭",0,,False,1772.0,زن,1,1402/05/23,,پروفسورا☺️,,0,,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,سایر,-1,original_combined_all,original_female,336640405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,0,0,0,1,0,2,18,0,0,4.0,1,1,4.42,mid
10423738,خانوما بچم ۴ماهشه میشه بیاین,275893195.0,نازلی۸۸۸,1401/12/03 15:46,اصلا شیشه نده،بذار یکم گرسنه بمونه میخوره،ببین توو این چندروز چی خوردی شاید مزه ی شیرت عوض شده,1,,False,277.0,زن,1,1401/11/13,,,,0,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,275893195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,2,0,0,0,0,0,21,0,0,0.0,1,0,0.5,mid
14286670,بچه دار شدن بعد سقط بخاطر ایست قلبی جنین,349772417.0,zoha7377,1403/05/25 21:50,اره عزیزدلم همسایمون دوبار این اتفاق افتاد بعد اون سه تا داره ی دختر ۲۲ ساله ی پسر ۱۶ ساله ی پسر ۱۰ ساله,1,,False,359.0,زن,1,1403/04/13,,,,0,,دوران-بارداری,مشکلات-و-بیماریهای-جنین,,نامشخص,-1,original_combined_all,remaining_unresolved_assumed_female_after_historical_recovery,349772417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,0,0,0,0,0,0,21,0,0,0.0,0,2,-0.16,low
17840516,بیاین حدس بزنین نی نی م چیه,409252058.0,برق_بیآ_منو_بگیر,1404/11/10 18:13,شما زایمان قبلیت سزارین بود یا طبیعی؟ و اینکه چند هفته به دنیا آوردی بچه رو,0,,False,1309.0,زن,1,1402/07/22,21 سال,فعلا دارم لیسانس میگیرم 🧘🏻‍♀️,من و فرزندانم,2,برج بلند تو اوج تباهی بود .,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,21 سال,کارشناسی,21,original_combined_all,original_female,409252058,27,1,0,0,0,7,0,0,0,0,75,1,1,0,0,0,0,17,0,0,1.2,1,3,0.76,mid
18008902,محل کار همسرم گفتن پاداش و امسال نصفه میدن🤒🤕🤕,412228952.0,نونزیرکباب,1404/12/01 19:21,والا بخدا مردم هیچوقت شاکر نیستن,1,412228824.0,False,1203.0,زن,1,1401/09/30,31 سال,لیسانس,,0,یک مادر دهه ۷۰,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,31 سال,کارشناسی,31,cached_historical_source_file_repair,original_female,412228952,14,0,0,0,0,4,0,0,0,0,32,0,0,0,0,0,0,6,0,0,0.0,0,1,-0.08,low
17993055,دلم برای شوهرم تنگ شده با اینکه کتکم زد و محلم نداد رفت,,momo000,1404/11/29 19:35,"منم بد حرف زدم
دو روز سرسنگین بودیم روز سوم منو گرفت زد
حتی بدون خداحافظی رفت شنبه رفت دیگه نه تماسی نه چیزی",0,,True,895.0,زن,1,1404/06/05,,,,0,,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,,نامشخص,-1,cached_historical_source_file_repair,original_female,thread_17993055_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,0,0,0,0,0,0,24,0,0,0.0,0,0,0.0,low
12731839,کلاس نهمی ها امتحان ترم عربی چند درسه ؟,322869323.0,_طلامامان_,1402/10/10 23:04,"پسرم راه و رسم درس خوندنو بلد نیس
چجوری بهش یاد بدم ؟",0,322868731.0,False,925.0,زن,1,1402/05/05,,,من و فرزندانم,1,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,322869323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,1,1,0,0,0,0,13,0,0,1.2,0,2,0.33999999999999997,mid
16132142,غربالگری اول مشکوک به سندروم گفتن 😭😭😭,381099970.0,zndgim1400,1404/02/15 11:48,از دیروز داریم دق میکنم عمش فداشبشه قراره تک دخترمون بشه,0,381099794.0,False,518.0,زن,1,1400/08/18,,,,0,,دوران-بارداری,مشکلات-و-بیماریهای-جنین,,نامشخص,-1,original_combined_all,original_female,381099970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,0,0,0,0,0,0,11,0,0,0.0,0,1,-0.08,low
16228256,بارداری یکسال بعد ازدواج,382707269.0,hadis_raha,1404/02/30 11:27,"دیشب باهاش حرف زدم یکم انگار نرم تر شده
اره باید همین حرف و بزنم ب بقیه",1,382677232.0,False,2948.0,زن,1,1400/01/14,25 سال,لیسانس,,0,"بیرون ز تو نیست آنچه در عالم هست از خود بطلب هر آنچه خواهی که تویی.....""مولانا""",دوران-بارداری,سایر-موضوعات-در-بارداری,25 سال,کارشناسی,25,cached_historical_source_file_repair,original_female,382707269,79,7,0,0,0,20,0,1,0,0,71,0,0,0,0,0,0,16,0,0,0.0,1,2,0.33999999999999997,mid
16458506,باردارم بابام چیز مصرف میکنه,,malih_e,1404/04/09 20:21,🥲🥲🥲خیلی بده خدا به همشون کمک کنه ، بخصوص زیاده روی توش وحشتناکه,0,386477868.0,False,2126.0,زن,1,1403/04/16,,,,0,,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,remaining_unresolved_assumed_female_after_historical_recovery,thread_16458506_malih_e_1404/04/09 20:21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,1,0,0,0,0,3,12,0,0,6.0,0,2,5.84,high
15368473,باردارم,368562418.0,128توتفرنگی,1403/10/27 18:03,پیشنهادی داشتی به منم بگو تو رو خدا 😂💔😭,0,368562291.0,False,5130.0,زن,1,1403/10/04,21 سال,درج نشده است,,0,امیدوارم حال دلتون همیشه خوب باشه یه خانواده خوب داشته باشید,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,21 سال,نامشخص,21,original_combined_all,original_female,368562418,60,0,0,0,0,10,0,2,0,0,39,0,0,0,1,1,2,9,0,0,3.5,0,2,3.34,mid
